From,To,AvgTime
-193297054#1,-193297054#0,5.638588912886968
-193297054#1,193297054#1,6.480921526277897
-193297054#1,193297057,14.38012958963283
-193297057,-193297054#0,5.638588912886968
-193297057,193297054#1,6.480921526277897
-193297057,193297057,14.38012958963283
-19820683#1,-132322042,6.763138948884089
-19820683#1,-21022811#0,5.329013678905687
-19820683#1,21022811#1,10.226061915046795
-19820704#0,1282706286#1,17.24694024478042
-19820704#0,19820704#0,12.1036717062635
-19820704#1,-19820704#0,12.250539956803454
-19820704#1,132322042,7.071274298056155
-19820704#1,19820704#1,7.4514038876889845
-19820930#1,19820930#0,7.985601151907847
-19820981,19820981,16.610511159107272
-19820981,199992357#5,5.572354211663067
-19821181#1,-19821740#7,10.558055805580558
-19821181#1,-699540633,4.280777537796976
-19821181#1,19821181#0,17.380849532037434
-19821181#1,19821740#8,11.542754275427544
-19821181#2,-19821181#1,17.412526997840175
-19821181#2,19821181#2,4.997840172786177
-19821181#2,22943050#0,25.660187185025197
-19821195,19821195,11.120230381569474
-19821233#1,-1351121542#6,6.214221422142215
-19821233#1,-19821513#8,9.638163816381638
-19821233#1,19821233#0,5.64434845212383
-19821233#1,21992504#0,22.621962196219624
-19821233#5,-19821233#1,5.694744420446364
-19821233#5,19821233#2,26.611951043916484
-19821233#5,263742248,8.71130309575234
-19821513#1,-1350613934#4,5.22952295229523
-19821513#1,-85003034#5,13.379409647228222
-19821513#1,130830296#0,8.42034203420342
-19821513#1,19821513#0,9.844284428442846
-19821513#3,-19821513#1,9.844284428442846
-19821513#3,-287103785,6.966162706983441
-19821513#3,19821513#2,7.458145814581458
-19821513#4,-148886353#3,20.672426205903527
-19821513#4,-19821513#3,7.458145814581458
-19821513#4,19821513#4,6.0162016201620165
-19821513#4,389877897,10.205903527717782
-19821513#6,-19821513#4,6.0162016201620165
-19821513#6,-623140247#1,14.882649388048955
-19821513#6,19821513#6,7.896489648964898
-19821513#6,623138550,8.14254859611231
-19821513#7,-19821513#6,7.896489648964898
-19821513#7,19821513#7,4.153915391539154
-19821513#7,696170691#0,4.004319654427645
-19821513#8,-19821513#7,4.153915391539154
-19821513#8,-688758276#2,36.83225341972642
-19821513#8,19821513#8,9.638163816381638
-19821525#2,19821525#0,17.74802015838733
-19821525#2,36812785#17,19.019438444924404
-19821525#7,-19821525#2,17.786897048236142
-19821525#7,19821525#3,19.979841612670985
-19821525#7,47800701#0,8.846652267818573
-19821704#1,-1267033587#5,7.14941494149415
-19821704#1,-19821525#7,20.040316774658027
-19821704#1,1267033588,21.37652987760979
-19821704#1,19821704#0,7.8928892889288935
-19821704#3,-19821704#1,7.8928892889288935
-19821704#3,19821704#2,14.803780378037805
-19821704#3,47484433#0,14.359971202303816
-19821740#11,-19821740#7,10.558055805580558
-19821740#11,-699540633,4.280777537796976
-19821740#11,19821181#0,17.380849532037434
-19821740#11,19821740#8,11.542754275427544
-19821740#4,-21992504#7,22.672367236723673
-19821740#4,-688758271#6,24.380129589632826
-19821740#4,1259664884#0,7.353735373537354
-19821740#4,19821740#0,20.6984698469847
-19821740#7,-19821740#4,20.73087308730873
-19821740#7,-22943166#5,5.5161987041036715
-19821740#7,19821740#5,10.542754275427543
-19821740#7,22943166#6,21.38228941684665
-19821819#1,-342881869#11,2.936093609360936
-19821819#1,19821819#0,11.569474442044635
-19821819#1,342881869#12,2.234923492349235
-19822293,-696192799#1,6.2850971922246215
-19822293,19822293,22.607631389488837
-19822293,696192799#2,17.7264218862491
-19822355#2,-199954902#0,2.993520518358531
-19822355#2,19822355#0,16.414686825053995
-19822355#2,199954902#1,4.017278617710582
-19822393#0,-120623183#5,25.209503239740823
-19822393#0,-23035682#2,35.95319531953196
-19822393#0,19822393#0,8.640748740100792
-19822393#0,23035682#4,6.691269126912692
-19822393#1,-19822393#0,8.640748740100792
-19822393#1,-249153900,17.670266378689703
-19822393#1,19822393#1,5.632829373650107
-19822393#2,-19822393#1,5.660187185025198
-19822393#2,19822393#2,7.029517638588913
-19822393#2,696474249,19.63138948884089
-19822393#3,-19822393#2,7.029517638588913
-19822393#3,-605840537,5.966882649388048
-19822393#3,19822393#3,13.596832253419727
-19822393#4,-19822393#3,13.608351331893449
-19822393#4,-696474248,4.937365010799136
-19822393#4,19822393#4,7.827213822894168
-19822414#1,-19822393#1,5.660187185025198
-19822414#1,19822393#2,7.029517638588913
-19822414#1,696474249,19.63138948884089
-19822414#3,-19822414#1,18.9244060475162
-19822414#3,19822414#2,19.000719942404608
-19822414#3,97708186#0,19.80561555075594
-19822596#1,-233674121#1,11.922246220302375
-19822596#1,19822596#0,22.005759539236863
-19822596#1,26827485,8.393088552915767
-19822596#1,457406888,8.32541396688265
-19822616#10,-19822616#9,3.3621310295176388
-19822616#10,19822616#10,2.934485241180705
-19822616#10,260739072,12.902807775377969
-19822616#11,-19822616#10,2.934485241180705
-19822616#11,-200132441#1,3.448524118070554
-19822616#11,-260739073#2,14.23038156947444
-19822616#11,19822616#11,14.75017998560115
-19822616#2,19822616#0,13.880489560835134
-19822616#4,-19822616#2,13.88768898488121
-19822616#4,-324499092,20.681065514758817
-19822616#4,19822616#3,2.52267818574514
-19822616#5,-19822616#4,2.5687544996400287
-19822616#5,19822616#5,2.240460763138949
-19822616#5,388787467,7.464362850971923
-19822616#6,-19822616#5,2.250539956803456
-19822616#6,-199982818,17.974082073434126
-19822616#6,19822616#6,2.169906407487401
-19822616#7,-19822616#6,2.169906407487401
-19822616#7,19822616#7,1.7105831533477323
-19822616#7,85284770,22.89416846652268
-19822616#8,-19822616#7,1.7105831533477323
-19822616#8,19822616#8,7.124550035997119
-19822616#8,200132438#0,19.68322534197264
-19822616#8,88308917#0,14.85385169186465
-19822616#9,-19822616#8,7.183585313174945
-19822616#9,-699619658,14.316774658027358
-19822616#9,19822616#9,3.3059755219582434
-19873475#0,-22943211#3,10.600431965442764
-19873475#0,19873475#0,2.3369330453563713
-19873475#1,-19873475#0,2.3369330453563713
-19873475#1,-689191822#1,5.677465802735781
-19873475#1,19873475#1,1.5205183585313176
-19873475#2,-19873475#1,1.5205183585313176
-19873475#2,19873475#2,4.305255579553635
-19873475#2,696724803#0,6.269258459323254
-19873475#6,-19873475#2,4.299496040316774
-19873475#6,-927683337#2,8.283657307415407
-19873475#6,19873475#4,3.0806335493160546
-19873475#6,38429630#0,9.739380849532036
-19873475#7,-19873475#6,3.0806335493160546
-19873475#7,-241444590#1,16.447804175665947
-19873475#7,19873475#7,2.3470122390208785
-19873475#8,-19873475#7,2.3470122390208785
-19873475#8,-297358479#1,8.590352771778257
-19873475#8,19873475#8,2.5241180705543558
-19873475#9,-19873475#8,2.5241180705543558
-19873475#9,-22943251#7,15.107271418286537
-19873475#9,19873475#9,0.9013678905687544
-19876063#1,-205597018,2.7041036717062634
-19876063#1,19876063#0,16.852411807055436
-19876063#1,697818416,15.778257739380848
-19977424#1,-19977502#1,4.110871130309575
-19977424#1,-392493390#0,9.779697624190065
-19977424#1,19977424#0,25.795536357091432
-19977424#1,392493390#1,10.33405327573794
-19977502#0,-22943137#1,14.35277177825774
-19977502#0,19977502#0,10.14254859611231
-19977502#0,22943137#2,1.880489560835133
-19977502#1,-19977502#0,10.14254859611231
-19977502#1,-47484417,8.967602591792657
-19977502#1,148818701#0,23.081353491720662
-19977502#1,19977502#1,4.077753779697624
-19977738#1,-1259664877#1,1.856885688568857
-19977738#1,1259664877#2,10.06840684068407
-19977738#1,19977738#0,16.67818574514039
-19977738#2,-19977738#1,16.73002159827214
-19977738#2,-243019177#1,3.26133909287257
-19977738#2,19977738#2,10.87257019438445
-19978070#2,-1267033587#2,9.272727272727273
-19978070#2,-695504603#1,16.68682505399568
-19978070#2,1267033587#3,7.14941494149415
-19978070#2,19978070#0,9.916486681065516
-19978070#4,-19978070#2,9.8963282937365
-19978070#4,-242929646#1,12.385889128869689
-19978070#4,19978070#3,5.83585313174946
-19978107#0,-331346933#0,10.951763858891288
-19978107#0,-688952712,4.699784017278618
-19978107#0,331346933#1,7.97552195824334
-19978107#1,-19978107#0,7.97840172786177
-19978107#1,-47800701#0,8.846652267818573
-19978107#1,19978107#1,0.9172066234701224
-19978107#1,47800701#1,35.23542116630669
-19978480#0,19978480#0,8.948884089272857
-19978480#0,36812785#10,13.197984161267097
-19978480#1,-19978480#0,8.95752339812815
-19978480#1,-19979581#7,9.488840892728582
-19978480#1,19978480#1,1.4586033117350612
-19978480#2,-19978480#1,1.4586033117350612
-19978480#2,19978480#2,14.918646508279338
-19978480#2,23784448#0,14.254859611231101
-19979581#2,19979581#0,11.827213822894167
-19979581#2,695511038#0,10.25922592259226
-19979581#5,-19979581#2,11.827213822894167
-19979581#5,-238828587,25.637149028077754
-19979581#5,19979581#4,5.6875449964002875
-19979581#5,238829015,8.439164866810655
-19979581#6,-19979581#5,5.6875449964002875
-19979581#6,19979581#6,9.15190784737221
-19979581#6,23784528,7.745140388768898
-19979581#7,-19979581#6,9.15190784737221
-19979581#7,-695511040#1,19.271418286537077
-19979581#7,19979581#7,9.488840892728582
-19979581#7,695511042,8.24910007199424
-19979947#0,19979947#0,4.7573794096472275
-19979947#0,361121941,18.735781137509
-199924293,199924293,5.606911447084233
-199954902#0,-696474247,8.783297336213103
-199954902#0,199954902#0,2.993520518358531
-199954902#1,-199954902#0,2.993520518358531
-199954902#1,19822355#0,16.414686825053995
-199954902#1,199954902#1,4.017278617710582
-199954902#2,-199954902#1,4.017278617710582
-199954902#2,-26827523#3,23.9625629949604
-199954902#2,199954902#2,7.892008639308855
-199956853#0,-697860346,2.4017278617710582
-199956853#0,199956853#0,10.323974082073434
-199956853#1,-199956853#0,10.323974082073434
-199956853#1,199956853#1,35.375089992800575
-199956853#1,26827523#0,3.6515478761699063
-199982818,-199982819#2,5.67170626349892
-199982818,199982818,17.974082073434126
-199982818,199982819#3,5.861771058315335
-199982819#1,199982819#0,18.32253419726422
-199982819#2,-199982819#1,18.113750899928004
-199982819#2,199982819#2,5.67170626349892
-199982819#2,324499092,20.681065514758817
-199982819#3,-199982819#2,5.67170626349892
-199982819#3,199982818,17.974082073434126
-199982819#3,199982819#3,5.861771058315335
-199989363#4,-689012450#1,3.2138228941684663
-199989363#4,199989363#0,14.195824334053276
-199989363#9,-199989363#4,14.205903527717782
-199989363#9,199989363#5,11.371490280777536
-199989363#9,90447868#0,7.331893448524118
-200132438#0,-19822616#7,1.7105831533477323
-200132438#0,19822616#8,7.124550035997119
-200132438#0,200132438#0,19.68322534197264
-200132438#0,88308917#0,14.85385169186465
-200132439#0,19822582#2,5.537353735373538
-200132439#0,200132439#0,4.639308855291576
-200132439#1,-200132439#0,4.93016558675306
-200132439#1,200132439#1,24.642188624910006
-200132439#1,964505835,4.328293736501079
-200132441#0,-200132438#0,20.362850971922242
-200132441#0,200132438#1,6.897048236141108
-200132441#0,200132441#0,3.4528437724982
-200132441#1,-200132441#0,3.4528437724982
-200132441#1,-201707816,5.746580273578113
-200132441#1,200132441#1,3.321814254859611
-200134003,200134003,4.251979841612671
-200733758,-19821195,11.120230381569474
-200733758,-22943166#10,21.386609071274297
-200733758,200733758,19.556515478761696
-200733758,22943166#12,6.637868970482361
-201707816,-201707817#1,1.661627069834413
-201707816,201707816,5.746580273578113
-201707816,201707817#2,7.989920806335493
-201707817#0,-200132438#0,20.362850971922242
-201707817#0,200132438#1,6.897048236141108
-201707817#0,200132441#0,3.4528437724982
-201707817#1,-201707817#0,7.746580273578113
-201707817#1,201707817#1,1.661627069834413
-201707817#1,322216091,5.0395968322534195
-201707817#2,-201707817#1,1.661627069834413
-201707817#2,201707816,5.746580273578113
-201707817#2,201707817#2,7.989920806335493
-20261961#0,-97690869#2,0.018001800180018002
-20261961#0,20261961#0,0.018001800180018002
-20261961#1,-20261961#0,0.018001800180018002
-20261961#1,-699538611#1,13.9812814974802
-20261961#1,20261961#1,2.0225022502250227
-20261961#2,-20261961#1,2.0153015301530153
-20261961#2,-307968331#4,26.865370770338373
-20261961#2,20261961#2,11.32943294329433
-20261961#2,24238059#1,1.4974802015838733
-20261961#2,697048057,5.449144914491449
-203111482#5,203111482#0,27.169216921692172
-203111482#5,22882796#0,2.71017101710171
-203111482#8,-203111482#5,26.998199819982
-203111482#8,-672462925#2,10.676745860331174
-203111482#8,203111482#6,3.942394239423942
-204388957,204388957,7.258459323254139
-204388959#2,-205597018,2.7041036717062634
-204388959#2,19876063#0,16.852411807055436
-204388959#2,697818416,15.778257739380848
-205597018,205597018,2.760259179265659
-205597018,21263160#0,2.6984698469846986
-206087971,-26201917#0,11.857451403887687
-206087971,206087971,1.326133909287257
-206087971,26201921#0,11.724982001439885
-206087971,317501793,2.8020158387329013
-21022811#0,21022811#0,5.245500359971202
-21023952,-744513210,8.738660907127429
-21023952,21023952,8.177105831533478
-21024531,-259532610#0,2.3916486681065514
-21024531,21024449,8.433405327573794
-21024531,21024531,10.598992080633549
-21024531,259532610#1,6.6781857451403885
-21262077#0,-21262382#3,4.352771778257739
-21262077#0,1362339937,9.796976241900648
-21262077#0,950278594#0,32.84665226781858
-21262077#6,-21262077#0,9.796976241900648
-21262077#6,21262077#1,29.850251979841612
-21262077#6,927622520,7.83873290136789
-21262382#1,-696946463#2,4.4053275737940965
-21262382#1,192931819#0,1.199424046076314
-21262382#1,21262382#0,30.102231821454282
-21262382#2,-21262382#1,30.151187904967603
-21262382#2,21262382#2,4.371490280777538
-21262382#2,88308903,18.09071274298056
-21262382#3,-21262382#2,4.371490280777538
-21262382#3,-88308917#2,11.177825773938084
-21262382#3,21262382#3,4.352771778257739
-21992504#7,-1351121542#6,6.214221422142215
-21992504#7,-19821513#8,9.638163816381638
-21992504#7,19821233#0,5.64434845212383
-21992504#7,21992504#0,22.621962196219624
-220326211#4,-696723066#1,0.8754499640028798
-220326211#4,-696739657#1,20.73290136789057
-220326211#4,220326211#0,20.943124550035996
-220326211#4,696724411#0,2.1166306695464363
-220326211#6,-220326211#4,20.93592512598992
-220326211#6,-791646876#2,24.39452843772498
-220326211#6,220326211#5,12.223182145428366
-22376427#5,-77991317#0,5.025202520252026
-22376427#5,22376427#0,43.78113750899928
-22376427#5,77991317#1,4.8739873987398745
-22376429#0,203681410,12.74154067674586
-22376429#0,22376429#0,31.601440576230495
-22376429#0,693018816#0,7.6969042476601865
-22376429#1,-22376429#0,31.601440576230495
-22376429#1,-253934429#3,5.7940964722822175
-22376429#1,22376429#1,47.229291716686674
-22376429#4,-22376429#1,47.342136854741895
-22376429#4,22376429#2,23.99519807923169
-22376429#4,27575618#0,3.091432685385169
-22376429#8,-22376429#4,23.968787515006003
-22376429#8,22376429#5,72.8547418967587
-22376429#8,482770364#19,4.575953923686105
-22376433#1,-22376429#8,72.87635054021608
-22376433#1,-302532518#17,10.853285328532854
-22376433#1,22376433#0,11.023758099352051
-22376433#1,302532518#18,5.027002700270027
-22376433#2,-22376433#1,11.01223902087833
-22376433#2,-27575769,6.734341252699784
-22376433#2,22376433#2,2.763138948884089
-22376433#3,-22376433#2,2.87832973362131
-22376433#3,-927511419,8.429085673146147
-22376433#3,22376433#3,3.511879049676026
-22376433#5,-22376433#3,3.511879049676026
-22376433#5,-712204067,9.232541396688266
-22376433#5,22376433#4,9.949604031677465
-22376433#6,-22376433#5,10.129589632829372
